text,company,url,source_pool,llm_label,llm_confidence,llm_reason
해당 매물에 대한 자세한 사항은 네이버카페 스포츠거래소에서 확인 스포츠거래소-피트니스 헬스장 운동시설 중개 직거래 매매 창업 : 네이버 카페 스포츠거래소...,네이버,https://cafe.daum.net/spodream/1gh5/72521,filter_candidate,filter,high,네이버 카페 내 '스포츠거래소'와 같이 중고 거래 또는 판매와 관련된 링크가 포함되어 있어 광고/스팸성으로 판단됩니다.
"상품등록, 11번가,네이버, 소명 궁금한 점 / 줌미팅 후기 1)진행 중 궁금한 사항 진행중 궁금한것이 많았는데 카톡으로 해결되고 카톡으로 부족한건 줌미팅으로인해 모든것이 해결되었습니다 2)줌미팅 후기 진도를...",11번가,https://cafe.naver.com/miraclelibrary/32957,filter_candidate,normal,high,서비스 이용 과정에서 얻은 구체적인 경험과 궁금증 해소 내용을 포함하는 일반적인 후기성 게시글이다.
거주 / 거실 쉐어 없음 (쾌적함 보장) ​📱 문의 및 연락처 관심 있으신 분은 아래 오픈카톡으로 연락 주세요! https://open.kakao.com/o/sVR8l8Rh 혼비 낼슨 open.kakao.com,카카오,https://cafe.daum.net/ourvancouver/4Nd0/1046133,filter_candidate,filter,high,오픈 채팅 링크와 문의 요청이 포함된 전형적인 판매/홍보성 게시글입니다.
충북 옥천군 청산면이 주민들에게 필요한 행정·생활 정보를 카카오톡으로 빠르게 전달하는 소통 창구를 열었다. 옥천군 청산면은 지난 3일부터 '청산면 행정복지센터' 카카오톡 채널을 본격 운영하고 있다고 밝혔다....,카카오,https://www.ggilbo.com/news/articleView.html?idxno=1174358,filter_candidate,normal,high,지역 주민들에게 유용한 행정 정보를 전달하는 실제 사안에 대한 보도성 글이다.
아! 지미켓 11번가 이런데는 링크 붙이면 안되는거 아는데 카톡딜도 똑같을까요? 링크 붙여두는데 문제있을 경우 바로 삭제할게용! https://clink.kakao.com/sp/Y61w0mguwbMFKd8O?ref=SHARE_AF,11번가,https://cafe.naver.com/imsanbu/79749105,filter_candidate,filter,high,"링크를 포함하고 있으며, 판매 또는 문의와 관련된 성격의 게시글로 판단됩니다."
약 1200여명이 참여 중인 '용산국제업무지구와 용산공원을 지키는 주민모임' 카카오톡 오픈채팅방에선 국토부에 대한 민원 제기와 근조화환 시위 움직임이 본격화되고 있다. 준공업지역 개발도 산 넘어 산이다. 현재...,카카오,https://biz.newdaily.co.kr/site/data/html/2026/08/07/2026080700083.html,filter_candidate,normal,high,특정 지역 개발과 관련된 주민들의 민원 제기 및 시위 움직임에 대한 보도입니다.
전국으로 배송하고 있습니다. 기쁜 순간을 더욱 의미 있게 만들어드릴 수 있도록 도도플라워가 항상 함께하겠습니다. 📞 문의 안내 도도플라워 전국화환꽃배달 ☎ 1833-8029 📱 ***-****-**** 📢 카톡으로 바로 주문하기 행사 일정과 배송 장소를 문자 또는 카카오톡으로 보내주시면 빠르게 확인 후 친절하게 안내해...,카카오,https://znznznoo.tistory.com/136,filter_candidate,filter,high,"전화번호와 '주문하기', '문의 안내' 등 판매 및 홍보성 내용이 포함되어 광고로 판단됩니다."
"이용 내역, 국내 오픈마켓 정산 내역이 얽혀 있어 세무 소명 자료 완비와 정산 완료가 필수적입니다. 오픈마켓 정산 및 계정 해지 절차 스마트스토어, 쿠팡, 11번가, G마켓 등 현재 출품 중인 모든 판매 채널의 상품 판매를 중지하고 정산금을 최종 확인해야 합니다. 구매 확정이 완료되지 않은 주문 건이나 고객 반품...",11번가,https://marigold88.com/387,filter_candidate,normal,high,"특정 판매 활동 및 정산 절차에 대한 구체적인 안내 및 이슈 언급으로, 리스크 판단에 활용 가능한 내용이다."
"제외되며, 일반 서버 유저로 분류됩니다.) ​ ✔️ 사생활 완벽 보호 공식 톡방: 정식 클랜원은 소통을 위해 카카오톡 오픈채팅방 입장이 필수입니다. 단, 철저한 사생활 보호를 위해 1:1 연락이 불가능한 **'카카오...",카카오,https://www.inven.co.kr/board/battlegrounds/5075/88190,filter_candidate,filter,high,카카오톡 오픈채팅방 입장을 요구하는 내용은 사적인 소통 채널 안내에 해당하여 리스크 판단과 무관합니다.
렌트비 $800 이 외에 궁금하신 점 있으시면 밑에 오픈채팅 주세요 감사합니다. 카카오톡 오픈채팅을 시작해 보세요. 링크를 선택하면 카카오톡이 실행됩니다. 조이스...,카카오,https://cafe.daum.net/ourvancouver/4Nd0/1046139,filter_candidate,filter,high,오픈채팅 링크를 통해 문의를 유도하는 전형적인 광고/판매성 게시글입니다.
"/ 첨부이미지참조 구입가격 : 159,000원 (무신사) 제품상태 : 몇번 착용 깨끗함 거래방식 : 택배(착불or선불) or 직거래(도봉보건소 사거리 근처) **개인소장품 정리중 입니다. 대부분 단일물품 이라서 재고,추가판매...",무신사,https://cafe.naver.com/joonggonara/1133183142,filter_candidate,filter,high,중고 물품의 구매 및 판매를 목적으로 하는 게시글로 광고/스팸에 해당합니다.
사기꾼카톡: 010-****-**** 현재아이디: 안전거래양도티켓 !!사기꾼입니다!! 조심하세요!! 입금하면 입금명에 ‘ㅡ‘작은 따옴표 입력안했다고 다시 입금하라고합니다...,SSG,https://cafe.naver.com/joonggonara/1133236335,filter_candidate,filter,high,"개인적인 경고나 의심을 제기하는 내용으로, 기업 리스크와 직접적인 관련성이 낮아 필터링함."
"실제 판매가 기준으로 무신사의 정책에서 나오는 쿠폰과 개인 적립금, 쿠폰 등은 최저가에 해당되지 않습니다. 3. 진행 중인 프로모션을 참고해 구매하시는 걸 추천드립니다. *이번 공동구매...",무신사,https://cafe.naver.com/coredenim/1897253,filter_candidate,filter,high,공동구매와 판매 권유 성격의 내용이 포함되어 있어 필터링하는 것이 적절합니다.
뉴스TV 기사문의 및 제보 : 카톡/라인 jebo23 이준흠(****@***.**.**) 당신이 담은 순간이 뉴스입니다! 카카오톡 앱에서 'jebo23' 친구 추가 라인 앱에서 'jebo23' 친구 추가 ******@***.**.** ⓒ연합뉴스TV...,카카오,https://www.yonhapnewstv.co.kr/news/AKR20260807110240EJZ,filter_candidate,filter,high,카카오톡/라인 친구 추가를 유도하는 형태이므로 광고/스팸에 해당한다.
카카오톡 무료 이모티콘 매주 3개 받는 방법 ​ 카카오톡 이모티콘 자주 사용하시는 분들은 이 혜택도 챙겨보세요. 매주 월요일마다 원하는 이모티콘을 직접 골라 무료로 체험할 수 있는 이벤트가 진행 중입니다. 항목 내용 진행일 매주 월요일 대상 카카오 계정 이용자 혜택 이모티콘 최대 3개 무료 체험 사용 기간 지급...,카카오,https://blog.naver.com/greenopalk/224374046342,filter_candidate,filter,high,특정 플랫폼의 이벤트/쿠폰 안내에 해당하여 리스크 판단에 쓸 만한 의견이 아닙니다.
5. 게스트 모집 인원 : 4명 6. 게스트 비용 : 1만원 7. 연락처 : https://open.kakao.com/o/s16Clwcg 8. 게스트 신청 시 필수 정보 : 이름/나이/키/포지션 9. 기타 참고...,카카오,https://cafe.daum.net/dongarry/Dilr/338630,filter_candidate,filter,high,"게스트 모집 및 참여 비용, 연락처 안내 등은 전형적인 광고/홍보성 게시글의 형태를 띠고 있습니다."
8월에 쿠팡으로 구매했습니다. 미개봉한 제품이고 자급제인 부분 참고부탁드립니다! 팔가 165만원 직거래는 가산디지털단지역 또는 신림역에서 가능합니다. 택배거래...,쿠팡,https://cafe.daum.net/ok1221/8bIJ/7802567,filter_candidate,filter,high,중고 물품 판매 및 거래를 유도하는 게시글이므로 스팸/광고성 콘텐츠로 분류됩니다.
★ ▼ 24시간 문의 환영 ▼ 010=6492=5584 ▼ 카카오톡 오픈채팅 ▼ http://bit.ly/4fRcis3 ❤️ 딜리버리 서비스 ❤️ 거리가 멀거나 방문이 불가하신 분들은 전국 어디든 고객님 댁 앞까지 안전하게 분양이 가능합니다! 사진...,카카오,https://cafe.naver.com/6655happyclub/3198231,filter_candidate,filter,high,카카오톡 오픈채팅 링크와 딜리버리 서비스 광고성 내용으로 스팸성 게시글에 해당합니다.
"마켓,스텝,테이블,행거,집기류 등) 테이블1200mm내 3개팀 디피(현장상황에 따라 변동가능) ✅신청방법(아웃링크,카톡,밴드 접수 불가) ※ 이메일/구글독스/네이버오피스 접수만 가능 구글폼 신청...",네이버,https://cafe.naver.com/pandamarket/662071,filter_candidate,filter,high,"특정 공간의 배치나 신청 방법을 안내하는 정보성 공지사항으로, 기업에 대한 실제 반응이나 사건 보도가 아니기 때문입니다."
사유 : 머신 교체 ​ 판매가 : 숄더프레스 230만원 ​ 거래방법 : 화물/ 직거래가능 ​ A/S 여부 : 가능 ​ 연락처 (카카오톡/전화번호) : ***-****-**** ​ 거래방법 : 직접상차,카카오,https://cafe.daum.net/spodream/7Ex9/64938,filter_candidate,filter,high,제품의 판매 가격과 거래 방법이 명시된 중고 거래 게시글이기 때문입니다.
"전 이미 무신사에서 구입! 필요하신분! 까페에서 받은게 많아~~ 감사하는 마음으로 한분만 대리구매 해드릴께요 ▶ 판매및 나눔글만 가능하며, 구매요청 및 구함 금지입니다. ▶ 본 카페에서만 거래할 의사가 있는분만...",무신사,https://cafe.naver.com/kiawin/1433071,filter_candidate,filter,high,중고 거래 및 대리 구매와 관련된 판매성 게시글입니다.
"이포스팅은 쿠팡 파트너스,공동구매 활동의 일환으로 판매발생시 수수료를 제공받습니다 공동구매가 일찍 완판되었습니다!! 일찍 마감되었습니다. 감사합니다. 다음 판매 예정인 힐온 365 블루베리 퓨레입니다....",쿠팡,https://cafe.naver.com/inrichacademy/383,filter_candidate,filter,high,쿠팡 파트너스 및 공동구매 활동과 관련된 판매 홍보성 게시글이므로 필터링해야 합니다.
택배비 포함 4만원에 판매합니다. 오픈 카카오톡 연락주세요. https://open.kakao.com/o/sAZjk8Hi cpa 교재 판매 open.kakao.com,카카오,https://cafe.daum.net/account2000/7BR/1746911,filter_candidate,filter,high,"판매 및 홍보성이 강하며, 연락처를 통한 거래를 유도하고 있습니다."
대한 이해가 있으신 분만 구매 부탁드립니다!! 교환환불반품 불가❌❌ 구매인증 카카오톡 오픈채팅을 시작해 보세요. 링크를 선택하면 카카오톡이 실행됩니다. 비쥬링...,카카오,https://cafe.daum.net/Mtdivision/VzBU/561,filter_candidate,filter,high,구매 문의나 거래를 유도하는 판매/광고성 게시글에 해당합니다.
있습니다 관심있으신 분은 밑에 카톡으로 문의주세요 ◡̈ 속눈썹펌 모델 구해요 https://open.kakao.com/o/skEtEeIi 속눈썹펌 모델 구해요 토론토속눈썹펌 open.kakao.com,카카오,https://cafe.daum.net/skc67/8cBB/636171,filter_candidate,filter,high,카카오톡 문의 유도 및 모델 모집 등 판매/홍보성 게시글에 해당함.
샤프 137리터 냉장고 하이얼 4.5키로세탁기 급매. 상태 쓸만합니다. 13000엔 배송 필요하시면 회사차로 싸게 가능합니다. https://open.kakao.com/o/sxmDqgCh 。,카카오,https://cafe.daum.net/japantokyo/5lEZ/677540,filter_candidate,filter,high,중고거래 및 판매 관련 링크가 포함되어 있어 광고성/스팸으로 판단됩니다.
쿠팡 선물하기로 26에 팔아요,쿠팡,https://cafe.daum.net/ok1221/8bIJ/7800875,filter_candidate,filter,high,가격 및 판매와 관련된 홍보성 게시글로 판단됩니다.
"고정 렌트, 이후 한 달씩 자동 갱신 - 주택/단지 내 절대 흡연 금지 - 전기 비용 미포함 - Strata move-in/out Fee 미포함 오픈카톡➡️➡️ https://open.kakao.com/o/snY4VmBh",카카오,https://cafe.daum.net/ourvancouver/4Nd0/1046135,filter_candidate,filter,high,카카오톡 오픈채팅 링크와 비용 관련 안내가 포함된 광고성 게시글로 판단됩니다.
"265 40 21 굿이어 이글F1 중고타이어 2본 트래드 90% 가격 30만원 문의 010 - **** - **** *전화번호 저장후 카카오톡 문의* 매장 : 의정부, 양주, 고양 택배거래 가능! 타이어코치 블로그",카카오,https://cafe.naver.com/joonggonara/1133194330,filter_candidate,filter,high,중고 물품 판매 및 문의를 유도하는 스팸/광고성 게시글입니다.
"화평밴드클럽&#34; 02-470-7773 4 판매가격: 직거래 12,000원. 택배비3,500원. 11번가 15,000원[도서지역 +4.000원] 보호대의 아름다움을 YOU 배달하겠습니다 ! * 생산공장...",11번가,https://cafe.daum.net/baseballsale/1BZK/208235,filter_candidate,filter,high,판매 가격과 배송 관련 내용이 포함된 중고거래 또는 판매/홍보성 게시글로 보입니다.
가능 카카오톡 오픈채팅 문의 가능 네이버에서 ‘셀프메이드 짐 망원’ 검색 #망원동헬스장 #망원역헬스장 #망원동헬스장추천 #망원동PT #망원역PT #망원헬스 #합정헬스장 #서교동헬스장 #운동전스트레칭...,카카오,https://blog.naver.com/selfmadegym00/224370919759,filter_candidate,filter,high,"카카오톡 문의, 검색 유도 등 판매/홍보성 게시글에 해당한다."
"1️⃣ 카카오 채널 예약 신청서 작성 → 입금 → 대표자명, 연락처 전송 2️⃣ 사이트 예약 (카드결제 가능) https://tripon.kr/tour/909 ✔ 카카오 채널 예약 시 예약자명과 연락처를 꼭 보내주세요. ✔ 베나자 투어...",카카오,https://cafe.naver.com/mindy7857/5354576,filter_candidate,filter,high,예약 및 결제 방법에 대한 안내 또는 판매성 게시글로 판단됩니다.
10$ 3. 한국 다이소 리들샷 각 3$ (총 3개) 유통기한 ~27.11 Start an Open Chat on KakaoTalk! Tap the link to get started. 우밴유 팝니당 https://open.kakao.com/o...,카카오,https://cafe.daum.net/ourvancouver/3uBJ/1195179,filter_candidate,filter,high,카카오톡 문의 및 가격을 언급하는 전형적인 판매/홍보성 게시글이기 때문입니다.
교재 개념부분들 형광펜으로 필기되어있습니다 우체국 택배비포함 3만원에 팝니다 https://open.kakao.com/o/se3s2iIi,카카오,https://cafe.daum.net/account2000/7BR/1746913,filter_candidate,filter,high,중고 거래 및 판매 관련 내용을 포함하고 있어 광고/스팸으로 분류합니다.
